,valid ppl,params,status,job_id
301,inf,--model=LSTM --emsize=224 --nlayers=3 --lr=18 --nhid=512 --bptt=160 --clip=1.6935681465823254 --dropout=0.4934125080265431 --dropouth=0.5536514917329975 --dropoute=0.2711416701510127 --dropouti=0.4491774615384568 --wdrop=0.5954805590731989,Job failed,21
302,inf,--model=LSTM --emsize=224 --nlayers=3 --lr=22 --nhid=704 --bptt=96 --clip=0.47211674056735475 --dropout=0.14968950478687185 --dropouth=0.8986675774011899 --dropoute=0.884746046465292 --dropouti=0.40726815184443776 --wdrop=0.22657529010861208,Job failed,108
303,inf,--model=LSTM --emsize=224 --nlayers=3 --lr=25 --nhid=256 --bptt=48 --clip=0.5724492813403312 --dropout=0.3734489152482377 --dropouth=0.10573900399603538 --dropoute=0.3743701460579516 --dropouti=0.3480833922586575 --wdrop=0.4757297638219409,Job failed,41
304,inf,--model=LSTM --emsize=224 --nlayers=3 --lr=25 --nhid=576 --bptt=160 --clip=0.4703059093682519 --dropout=0.06984136779639476 --dropouth=0.16424028856158046 --dropoute=0.43448773308333466 --dropouti=0.7664957031906746 --wdrop=0.37422196043759104,Job failed,175
305,inf,--model=LSTM --emsize=224 --nlayers=3 --lr=30 --nhid=1024 --bptt=64 --clip=0.3231134694335578 --dropout=0.7954912082321588 --dropouth=0.07609973533162383 --dropoute=0.8035384796235943 --dropouti=0.5863010345160224 --wdrop=0.8279060773709958,Some constraints are not satisfied,359
306,inf,--model=LSTM --emsize=256 --nlayers=1 --lr=15 --nhid=1280 --bptt=160 --clip=1.4225489762326864 --dropout=0.1628669414423735 --dropouth=0.7511993717934106 --dropoute=0.6456246690865325 --dropouti=0.3650748613432585 --wdrop=0.805166362328026,Job failed,90
307,inf,--model=LSTM --emsize=256 --nlayers=1 --lr=40 --nhid=512 --bptt=48 --clip=1.513415162904793 --dropout=0.8108870547490321 --dropouth=0.07544560715911804 --dropoute=0.01924203610267591 --dropouti=0.8984605113522777 --wdrop=0.7922656520438257,Job failed,79
308,inf,--model=LSTM --emsize=256 --nlayers=1 --lr=40 --nhid=704 --bptt=32 --clip=1.5980591031865996 --dropout=0.4862988164257946 --dropouth=0.7983035393711173 --dropoute=0.16191012741711192 --dropouti=0.5997486358710844 --wdrop=0.22019634704959018,Job failed,84
309,inf,--model=LSTM --emsize=256 --nlayers=2 --lr=12 --nhid=768 --bptt=16 --clip=0.10900183497591784 --dropout=0.8066346498652067 --dropouth=0.007357671685750156 --dropoute=0.38123051149300535 --dropouti=0.7658043518898229 --wdrop=0.7863263356082858,Job failed,42
310,inf,--model=LSTM --emsize=256 --nlayers=2 --lr=19 --nhid=224 --bptt=16 --clip=0.4720304809497665 --dropout=0.12451406243334996 --dropouth=0.7884213054894532 --dropoute=0.7046351396849676 --dropouti=0.13312699204125777 --wdrop=0.028149022205513786,Job failed,135
311,inf,--model=LSTM --emsize=256 --nlayers=2 --lr=22 --nhid=896 --bptt=64 --clip=0.8766348485940957 --dropout=0.8584283850786079 --dropouth=0.7482532901199296 --dropoute=0.3976181627567959 --dropouti=0.21346938367446291 --wdrop=0.5508188134224059,Job failed,209
312,inf,--model=LSTM --emsize=256 --nlayers=2 --lr=25 --nhid=640 --bptt=96 --clip=1.3743213910314374 --dropout=0.479815508941304 --dropouth=0.8395558604963567 --dropoute=0.21662088705149213 --dropouti=0.47847291085142896 --wdrop=0.3394037472176002,Job failed,228
313,inf,--model=LSTM --emsize=256 --nlayers=2 --lr=30 --nhid=448 --bptt=160 --clip=0.5881238349534332 --dropout=0.15508611898938757 --dropouth=0.4394323607613833 --dropoute=0.040776030272361964 --dropouti=0.8781451653365253 --wdrop=0.6431724353165414,Job failed,219
314,inf,--model=LSTM --emsize=256 --nlayers=2 --lr=30 --nhid=576 --bptt=16 --clip=0.6154950051523435 --dropout=0.7003219229310602 --dropouth=0.6553351227392652 --dropoute=0.3238405715281484 --dropouti=0.5635672732285849 --wdrop=0.08192416320614024,Job failed,67
315,inf,--model=LSTM --emsize=256 --nlayers=2 --lr=40 --nhid=1024 --bptt=32 --clip=1.796861480386072 --dropout=0.12131887053820654 --dropouth=0.15381974017730965 --dropoute=0.6834611619252878 --dropouti=0.16204806376686115 --wdrop=0.7011861370414192,Job failed,2
316,inf,--model=LSTM --emsize=256 --nlayers=2 --lr=40 --nhid=320 --bptt=128 --clip=1.5422764430444842 --dropout=0.15416896108219594 --dropouth=0.6006874426486423 --dropoute=0.856746059186746 --dropouti=0.5002316921845066 --wdrop=0.5731232581777557,Job failed,22
317,inf,--model=LSTM --emsize=256 --nlayers=3 --lr=5 --nhid=1280 --bptt=16 --clip=0.7204588844416183 --dropout=0.03963195796913876 --dropouth=0.40909263737738566 --dropoute=0.4820726995772715 --dropouti=0.2016278156361327 --wdrop=0.7598216733611278,Job failed,216
318,inf,--model=LSTM --emsize=320 --nlayers=1 --lr=15 --nhid=1280 --bptt=196 --clip=1.3187738018761908 --dropout=0.29700200194541143 --dropouth=0.21756131554230382 --dropoute=0.45950560662704715 --dropouti=0.3752415940024966 --wdrop=0.8825453271990628,Job failed,185
319,inf,--model=LSTM --emsize=320 --nlayers=1 --lr=18 --nhid=576 --bptt=96 --clip=1.7485596581386431 --dropout=0.31422102310960004 --dropouth=0.6361071665744286 --dropoute=0.663992030201221 --dropouti=0.004238086223124527 --wdrop=0.619540577265215,Job failed,247
320,inf,--model=LSTM --emsize=320 --nlayers=2 --lr=10 --nhid=256 --bptt=48 --clip=0.24652581570440044 --dropout=0.16796987764596968 --dropouth=0.8879034297836044 --dropoute=0.5258358358891772 --dropouti=0.7555137440877784 --wdrop=0.33759593512227076,Job failed,70
321,inf,--model=LSTM --emsize=320 --nlayers=2 --lr=10 --nhid=576 --bptt=48 --clip=1.3613455695481065 --dropout=0.49439928424526564 --dropouth=0.8359969540731113 --dropoute=0.10382131865203297 --dropouti=0.7886871316352219 --wdrop=0.6124058926716264,Job failed,145
322,inf,--model=LSTM --emsize=320 --nlayers=2 --lr=15 --nhid=224 --bptt=128 --clip=1.8372857816183887 --dropout=0.14228541213557017 --dropouth=0.5036182446601075 --dropoute=0.1708556737971359 --dropouti=0.223695943016675 --wdrop=0.8395920384963658,Job failed,187
323,inf,--model=LSTM --emsize=320 --nlayers=2 --lr=18 --nhid=640 --bptt=32 --clip=1.2461297798660604 --dropout=0.6673387634486289 --dropouth=0.8301900490150552 --dropoute=0.18243593008271547 --dropouti=0.7075292805980596 --wdrop=0.5068451843412638,Job failed,368
324,inf,--model=LSTM --emsize=320 --nlayers=3 --lr=10 --nhid=1024 --bptt=128 --clip=1.0369536831818564 --dropout=0.3231470049754271 --dropouth=0.2833322652324826 --dropoute=0.6439474700088585 --dropouti=0.18277380624665637 --wdrop=0.37762876022710057,Job failed,40
325,inf,--model=LSTM --emsize=320 --nlayers=3 --lr=10 --nhid=512 --bptt=64 --clip=1.411649999422468 --dropout=0.604454562535875 --dropouth=0.45584573153305585 --dropoute=0.11373282723066415 --dropouti=0.08607433728378625 --wdrop=0.704141932806869,Job failed,142
326,inf,--model=LSTM --emsize=320 --nlayers=3 --lr=12 --nhid=384 --bptt=32 --clip=1.0101599043015144 --dropout=0.15576418015455434 --dropouth=0.6148455164230219 --dropoute=0.7197961845207603 --dropouti=0.4023590811992463 --wdrop=0.5485600052287352,Job failed,88
327,inf,--model=LSTM --emsize=320 --nlayers=3 --lr=20 --nhid=224 --bptt=196 --clip=1.989015342233214 --dropout=0.5021918138886676 --dropouth=0.044849333187358856 --dropoute=0.8026824860944465 --dropouti=0.5977847730636116 --wdrop=0.686482315020724,Job failed,33
328,inf,--model=LSTM --emsize=320 --nlayers=3 --lr=25 --nhid=320 --bptt=16 --clip=0.5631596227693854 --dropout=0.7686043094072854 --dropouth=0.696621269945862 --dropoute=0.20476944285559545 --dropouti=0.19377256903988957 --wdrop=0.23530355389771465,Job failed,128
329,inf,--model=LSTM --emsize=320 --nlayers=3 --lr=40 --nhid=512 --bptt=160 --clip=0.5478788518748752 --dropout=0.6943780503983336 --dropouth=0.7556560857528333 --dropoute=0.46173028623351353 --dropouti=0.369024345518256 --wdrop=0.6584433284760272,Job failed,327
330,inf,--model=LSTM --emsize=384 --nlayers=1 --lr=10 --nhid=896 --bptt=64 --clip=1.2479990600848003 --dropout=0.8555846675705782 --dropouth=0.56849609320187 --dropoute=0.6073721056249949 --dropouti=0.1578302356725203 --wdrop=0.5284296050810796,Job failed,46
331,inf,--model=LSTM --emsize=384 --nlayers=1 --lr=18 --nhid=448 --bptt=128 --clip=1.7543745999796414 --dropout=0.26806960426880977 --dropouth=0.3936208576868785 --dropoute=0.020514166815091838 --dropouti=0.8680725028614072 --wdrop=0.23756714431088286,Job failed,47
332,inf,--model=LSTM --emsize=384 --nlayers=2 --lr=15 --nhid=640 --bptt=196 --clip=0.46640734187532684 --dropout=0.5256468723070387 --dropouth=0.1398858330149261 --dropoute=0.1605002323055779 --dropouti=0.19405577780686084 --wdrop=0.20528105909128577,Job failed,106
333,inf,--model=LSTM --emsize=384 --nlayers=2 --lr=20 --nhid=1024 --bptt=32 --clip=1.5268101769999347 --dropout=0.7302401616247809 --dropouth=0.2873253626817613 --dropoute=0.6707831095061003 --dropouti=0.6960621925607979 --wdrop=0.6770757396610073,Job failed,139
334,inf,--model=LSTM --emsize=384 --nlayers=2 --lr=22 --nhid=256 --bptt=96 --clip=1.7605085491327008 --dropout=0.7381890795915542 --dropouth=0.22605607280625614 --dropoute=0.7873961526604063 --dropouti=0.3643083647920645 --wdrop=0.7576601744004752,Job failed,34
335,inf,--model=LSTM --emsize=384 --nlayers=3 --lr=12 --nhid=512 --bptt=196 --clip=1.625546299218723 --dropout=0.48199570388949886 --dropouth=0.6597964921390684 --dropoute=0.24535987060692654 --dropouti=0.4666087813485075 --wdrop=0.45751066432186616,Job failed,35
336,inf,--model=LSTM --emsize=384 --nlayers=3 --lr=18 --nhid=1280 --bptt=48 --clip=1.9260153072016617 --dropout=0.8145365577368725 --dropouth=0.7673694591312795 --dropoute=0.09978874730714812 --dropouti=0.3218271213293791 --wdrop=0.6364547676088644,Job failed,293
337,inf,--model=LSTM --emsize=384 --nlayers=3 --lr=20 --nhid=640 --bptt=96 --clip=0.5271908041862596 --dropout=0.16679246585321328 --dropouth=0.0665158790488697 --dropoute=0.16602041911066098 --dropouti=0.49854722492536996 --wdrop=0.31731719816546894,Job failed,132
338,inf,--model=LSTM --emsize=384 --nlayers=3 --lr=30 --nhid=1024 --bptt=196 --clip=1.7217363735095923 --dropout=0.7699654990349395 --dropouth=0.7724132138396795 --dropoute=0.2708630259464259 --dropouti=0.3361567726784466 --wdrop=0.7378524598632503,Job failed,14
339,inf,--model=LSTM --emsize=448 --nlayers=1 --lr=19 --nhid=576 --bptt=160 --clip=0.9081264718238583 --dropout=0.6637151015811651 --dropouth=0.41590322633642307 --dropoute=0.5497009227647744 --dropouti=0.8321440390426611 --wdrop=0.2277075570060942,Job failed,221
340,inf,--model=LSTM --emsize=448 --nlayers=2 --lr=20 --nhid=1280 --bptt=32 --clip=1.7428113053452414 --dropout=0.148054291725313 --dropouth=0.7054176314447358 --dropoute=0.10939587471865585 --dropouti=0.045355334671790946 --wdrop=0.13509581516159816,Job failed,335
341,inf,--model=LSTM --emsize=448 --nlayers=2 --lr=22 --nhid=224 --bptt=128 --clip=0.647806494117189 --dropout=0.348676413287269 --dropouth=0.1860824318856488 --dropoute=0.4779918829874585 --dropouti=0.17151009237303064 --wdrop=0.15962000707946017,Job failed,239
342,inf,--model=LSTM --emsize=448 --nlayers=2 --lr=25 --nhid=704 --bptt=16 --clip=1.343353391203934 --dropout=0.15085409652923507 --dropouth=0.28359527566979176 --dropoute=0.48692267041806053 --dropouti=0.19898078065278393 --wdrop=0.10826950793518468,Job failed,99
343,inf,--model=LSTM --emsize=448 --nlayers=3 --lr=25 --nhid=320 --bptt=32 --clip=0.1272849945315222 --dropout=0.29414749413831554 --dropouth=0.7501402749860151 --dropoute=0.3202454854347056 --dropouti=0.028085514349594054 --wdrop=0.03747627929160026,Job failed,214
344,inf,--model=LSTM --emsize=448 --nlayers=3 --lr=25 --nhid=512 --bptt=160 --clip=1.3464870867341088 --dropout=0.582573472669734 --dropouth=0.4107842329398541 --dropoute=0.2880204145917322 --dropouti=0.5864902321719384 --wdrop=0.320079829539584,Job failed,275
345,inf,--model=LSTM --emsize=448 --nlayers=3 --lr=25 --nhid=704 --bptt=196 --clip=0.579918471559293 --dropout=0.010234471000082934 --dropouth=0.14566101349530888 --dropoute=0.5657599331706327 --dropouti=0.5647282026608356 --wdrop=0.13039210646846097,Job failed,180
346,inf,--model=LSTM --emsize=448 --nlayers=3 --lr=40 --nhid=1280 --bptt=96 --clip=0.6017893850105529 --dropout=0.20322732418517156 --dropouth=0.31487827562421866 --dropoute=0.6371811532738137 --dropouti=0.6679686829355393 --wdrop=0.7165835863942072,Some constraints are not satisfied,284
347,inf,--model=LSTM --emsize=512 --nlayers=1 --lr=10 --nhid=704 --bptt=160 --clip=0.9514973363187677 --dropout=0.6059601350428538 --dropouth=0.7876256352484627 --dropoute=0.0045267308625639435 --dropouti=0.0915938236991646 --wdrop=0.839395133088996,Job failed,104
348,inf,--model=LSTM --emsize=512 --nlayers=1 --lr=18 --nhid=224 --bptt=64 --clip=0.16461358827266775 --dropout=0.15790334625572958 --dropouth=0.4450369874037975 --dropoute=0.3471399238093689 --dropouti=0.20295775265967306 --wdrop=0.013482574286245153,Job failed,272
349,inf,--model=LSTM --emsize=512 --nlayers=1 --lr=25 --nhid=1024 --bptt=64 --clip=1.1009590801937144 --dropout=0.010882136620268346 --dropouth=0.11831145244861067 --dropoute=0.11719565012667528 --dropouti=0.5465414149844061 --wdrop=0.4962387525378758,Job failed,120
350,inf,--model=LSTM --emsize=512 --nlayers=1 --lr=25 --nhid=640 --bptt=96 --clip=1.0161271313803215 --dropout=0.5757550183234297 --dropouth=0.8217218077512047 --dropoute=0.6827030899737896 --dropouti=0.17498591225610075 --wdrop=0.8803501105295342,Job failed,303
351,inf,--model=LSTM --emsize=512 --nlayers=1 --lr=40 --nhid=576 --bptt=16 --clip=1.229082985692082 --dropout=0.5245816820367013 --dropouth=0.24699734630332024 --dropoute=0.621203546036022 --dropouti=0.2976318706735668 --wdrop=0.41493568004072584,Job failed,109
352,inf,--model=LSTM --emsize=512 --nlayers=2 --lr=22 --nhid=256 --bptt=196 --clip=0.6941417299216601 --dropout=0.42543120487920094 --dropouth=0.20073251868446548 --dropoute=0.6817525270212167 --dropouti=0.854854802665406 --wdrop=0.5958552119532267,Job failed,324
353,inf,--model=LSTM --emsize=512 --nlayers=2 --lr=22 --nhid=448 --bptt=16 --clip=1.887005543097598 --dropout=0.5982102881974567 --dropouth=0.08778143829686913 --dropoute=0.6616736573745241 --dropouti=0.2747116919884211 --wdrop=0.2896420288714993,Job failed,60
354,inf,--model=LSTM --emsize=512 --nlayers=2 --lr=25 --nhid=256 --bptt=160 --clip=0.7698784362903348 --dropout=0.6342364237511628 --dropouth=0.8722997963551937 --dropoute=0.40944726104025925 --dropouti=0.3651660572605516 --wdrop=0.5275821096266092,Job failed,68
355,inf,--model=LSTM --emsize=512 --nlayers=2 --lr=30 --nhid=1024 --bptt=64 --clip=1.3805708628895674 --dropout=0.17593553191791472 --dropouth=0.895062821448846 --dropoute=0.03668127573902291 --dropouti=0.5332821703893537 --wdrop=0.45740303821300493,Job failed,57
356,inf,--model=LSTM --emsize=512 --nlayers=2 --lr=5 --nhid=1280 --bptt=32 --clip=1.3726520444754107 --dropout=0.012867940485782414 --dropouth=0.24323759038139806 --dropoute=0.0007659216921283351 --dropouti=0.06427351859576994 --wdrop=0.7313451411217753,Job failed,137
357,inf,--model=LSTM --emsize=512 --nlayers=3 --lr=10 --nhid=576 --bptt=32 --clip=1.426369961085148 --dropout=0.8911448422464746 --dropouth=0.3861039964441367 --dropoute=0.4688257080589092 --dropouti=0.35072366960761814 --wdrop=0.18156790120473137,Job failed,19
358,inf,--model=LSTM --emsize=512 --nlayers=3 --lr=40 --nhid=768 --bptt=128 --clip=1.5647543657862473 --dropout=0.15406995820856675 --dropouth=0.039554203288601784 --dropoute=0.16483643170439177 --dropouti=0.23369317004165777 --wdrop=0.20216309456708495,Job failed,73
359,inf,--model=LSTM --emsize=512 --nlayers=3 --lr=40 --nhid=896 --bptt=160 --clip=0.33411655058520195 --dropout=0.8391265262745431 --dropouth=0.8858952564566365 --dropoute=0.7835453571712117 --dropouti=0.5669842585354077 --wdrop=0.02560874667787243,Job failed,133
360,inf,--model=LSTM --emsize=576 --nlayers=1 --lr=10 --nhid=224 --bptt=196 --clip=1.6969798115007393 --dropout=0.7601710297501896 --dropouth=0.6873043129860974 --dropoute=0.14661134843361442 --dropouti=0.6314058501610733 --wdrop=0.4213781031623474,Job failed,353
361,inf,--model=LSTM --emsize=576 --nlayers=1 --lr=10 --nhid=768 --bptt=128 --clip=1.4990479098898204 --dropout=0.5299100082174527 --dropouth=0.5597142367599816 --dropoute=0.6410081448911319 --dropouti=0.2639374127887218 --wdrop=0.012991270802142286,Job failed,136
362,inf,--model=LSTM --emsize=576 --nlayers=1 --lr=22 --nhid=576 --bptt=160 --clip=1.96683848855624 --dropout=0.5987404723691291 --dropouth=0.38651327987637524 --dropoute=0.6515118033055881 --dropouti=0.4701146463428894 --wdrop=0.6220167299599374,Job failed,223
363,inf,--model=LSTM --emsize=576 --nlayers=1 --lr=30 --nhid=1024 --bptt=196 --clip=0.5814595794507353 --dropout=0.2110095210054053 --dropouth=0.056191443393532305 --dropoute=0.8373689667971556 --dropouti=0.7885900478035782 --wdrop=0.752300125463089,Job failed,273
364,inf,--model=LSTM --emsize=576 --nlayers=1 --lr=30 --nhid=896 --bptt=64 --clip=0.31881311003622903 --dropout=0.20086374690813 --dropouth=0.5974880462004508 --dropoute=0.7761905652842244 --dropouti=0.19884102940695655 --wdrop=0.5759175210960557,Job failed,316
365,inf,--model=LSTM --emsize=576 --nlayers=1 --lr=40 --nhid=1024 --bptt=16 --clip=0.6406255062310656 --dropout=0.21178262448828883 --dropouth=0.589269996740888 --dropoute=0.4359572610709584 --dropouti=0.19014308550686385 --wdrop=0.719095896747747,Job failed,100
366,inf,--model=LSTM --emsize=576 --nlayers=1 --lr=40 --nhid=768 --bptt=196 --clip=0.9685823458291586 --dropout=0.7128697690121131 --dropouth=0.6274723677663439 --dropoute=0.03526044832585562 --dropouti=0.37211090627012056 --wdrop=0.7810488676518947,Some constraints are not satisfied,222
367,inf,--model=LSTM --emsize=576 --nlayers=2 --lr=18 --nhid=384 --bptt=48 --clip=1.4225529549155373 --dropout=0.7924153327288201 --dropouth=0.543540601698536 --dropoute=0.5507496846954701 --dropouti=0.7315099319513055 --wdrop=0.8739412595286017,Job failed,78
368,inf,--model=LSTM --emsize=576 --nlayers=2 --lr=18 --nhid=704 --bptt=32 --clip=0.20189976783232272 --dropout=0.6357879409033721 --dropouth=0.3985989932873413 --dropoute=0.7234946686249052 --dropouti=0.33672900006415485 --wdrop=0.19660096685964185,Job failed,299
369,inf,--model=LSTM --emsize=576 --nlayers=2 --lr=20 --nhid=256 --bptt=96 --clip=1.2576456114742751 --dropout=0.6266153220475685 --dropouth=0.5871100767344565 --dropoute=0.30875436740073736 --dropouti=0.15641649048837006 --wdrop=0.7910568122094682,Job failed,62
370,inf,--model=LSTM --emsize=576 --nlayers=2 --lr=40 --nhid=768 --bptt=32 --clip=0.3994834259519321 --dropout=0.6656020929153936 --dropouth=0.4781088587248767 --dropoute=0.04742766946578806 --dropouti=0.022348526778838675 --wdrop=0.4421347103948502,Job failed,230
371,inf,--model=LSTM --emsize=576 --nlayers=3 --lr=10 --nhid=384 --bptt=196 --clip=0.39561956175630764 --dropout=0.44528030907457 --dropouth=0.3714107953482862 --dropoute=0.8690431987479892 --dropouti=0.6857315850010528 --wdrop=0.5594854640063643,Job failed,86
372,inf,--model=LSTM --emsize=576 --nlayers=3 --lr=10 --nhid=576 --bptt=32 --clip=0.5650626243313701 --dropout=0.5881801716624703 --dropouth=0.8042248361571502 --dropoute=0.6120089227203274 --dropouti=0.6565539531399314 --wdrop=0.514813840556757,Job failed,66
